country,region,income_level,subsample,year,flfp,unemployment,female_non_agri,avg_weekly_hours
Estonia,ECS,High income,Urban,2008,0.7282800078392029,0.04708133637905121,0.9957032203674316,39.82027435302734
Estonia,ECS,High income,Low Education,2008,0.1073733270168304,0.3102988004684448,1,37.25185012817383
Estonia,ECS,High income,Young,2008,0.3016422390937805,0.0906292274594307,1,37.49113845825195
Estonia,ECS,High income,Old,2008,0.786621630191803,0.05044065415859222,0.9740385413169861,40.05817794799805
Estonia,ECS,High income,Female,2008,0.7001948952674866,0.02721580117940903,0.975989043712616,38.84975433349609
Estonia,ECS,High income,All,2008,0.7001948952674866,0.05402224883437157,0.975989043712616,39.83864593505859
Estonia,ECS,High income,Rural,2008,0.669611930847168,0.06181303039193153,0.9522172212600708,39.85961151123047
Estonia,ECS,High income,All,2009,0.7158970236778259,0.1260323524475098,0.9723876118659973,39.33497619628906
Estonia,ECS,High income,Rural,2009,0.6695804595947266,0.1342237144708633,0.9462584853172302,39.69026184082031
Estonia,ECS,High income,Urban,2009,0.757201611995697,0.1189471632242203,0.9926164746284485,39.03346252441406
Estonia,ECS,High income,Low Education,2009,0.1662078052759171,0.4839383065700531,0.8420597314834595,38.17887115478516
Estonia,ECS,High income,Old,2009,0.8074557781219482,0.1080906763672829,0.9717864990234375,39.49481201171875
Estonia,ECS,High income,Female,2009,0.7158970236778259,0.07690213620662689,0.9723876118659973,38.3924674987793
Estonia,ECS,High income,Young,2009,0.28770911693573,0.3123079836368561,0.9814043641090393,37.16194152832031
Estonia,ECS,High income,High Education,2009,0.7211960554122925,0.1248074471950531,0.9727210998535156,39.34033203125
Estonia,ECS,High income,Young,2010,0.2946009337902069,0.3399254083633423,0.9871757626533508,37.13452529907227
Estonia,ECS,High income,Low Education,2010,0.1182681024074554,0.4469529688358307,0.7483455538749695,42.73403930664063
Estonia,ECS,High income,Rural,2010,0.6813193559646606,0.1835740506649017,0.9480119347572327,39.47023010253906
Estonia,ECS,High income,Female,2010,0.7163330316543579,0.136897012591362,0.971903920173645,37.87089920043945
Estonia,ECS,High income,High Education,2010,0.7211635112762451,0.1757297217845917,0.9722945690155029,39.13581085205078
Estonia,ECS,High income,All,2010,0.7163330316543579,0.175646960735321,0.971903920173645,39.15841293334961
Estonia,ECS,High income,Urban,2010,0.7493222951889038,0.1684864461421967,0.9919297695159912,38.88398742675781
Estonia,ECS,High income,Old,2010,0.7995234727859497,0.1613207459449768,0.9709933400154114,39.29593276977539
Estonia,ECS,High income,Female,2011,0.7196837663650513,0.1013989001512527,0.965951681137085,37.85916137695313
Estonia,ECS,High income,Low Education,2011,0.1719316691160202,0.3908743262290955,0.6406141519546509,40.34340286254883
Estonia,ECS,High income,Young,2011,0.3401814103126526,0.2513448297977448,0.9842537641525269,34.72231292724609
Estonia,ECS,High income,All,2011,0.7196837663650513,0.1260869204998016,0.965951681137085,39.07672119140625
Estonia,ECS,High income,Urban,2011,0.7525472640991211,0.1260609775781631,0.9930011034011841,38.57406234741211
Estonia,ECS,High income,Rural,2011,0.685765266418457,0.1261155009269714,0.9356103539466858,39.63503646850586
Estonia,ECS,High income,High Education,2011,0.7242000102996826,0.125771552324295,0.9665639996528625,39.07096862792969
Estonia,ECS,High income,Old,2011,0.7916289567947388,0.1148174703121185,0.9646190404891968,39.40102386474609
Estonia,ECS,High income,Urban,2012,0.7319658398628235,0.0948924720287323,0.991597056388855,39.08145523071289
Estonia,ECS,High income,Rural,2012,0.6784173846244812,0.1188972815871239,0.9317749738693237,39.91312408447266
Estonia,ECS,High income,Female,2012,0.7111994624137878,0.09168151021003723,0.9695119261741638,38.26339340209961
Estonia,ECS,High income,Young,2012,0.300189197063446,0.1693453788757324,0.9843854904174805,37.63939666748047
Estonia,ECS,High income,Low Education,2012,0.09913132339715958,0.3655777871608734,0.2847913503646851,38.35194778442383
Estonia,ECS,High income,Old,2012,0.7805883884429932,0.0989358127117157,0.9686614871025085,39.51570510864258
Estonia,ECS,High income,All,2012,0.7111994624137878,0.1040132790803909,0.9695119261741638,39.39421844482422
Estonia,ECS,High income,High Education,2012,0.7155408263206482,0.1041921377182007,0.970308244228363,39.39741516113281
Estonia,ECS,High income,Female,2013,0.7128015756607056,0.08378885686397552,0.9722152352333069,38.4970588684082
Estonia,ECS,High income,Old,2013,0.7806075215339661,0.09381264448165894,0.9709426760673523,39.85665512084961
Estonia,ECS,High income,Rural,2013,0.6804284453392029,0.1098182871937752,0.9279147386550903,39.98102188110352
Estonia,ECS,High income,Low Education,2013,0.09924209117889404,0.410445511341095,0.8823395371437073,37.36180114746094
Estonia,ECS,High income,Urban,2013,0.733001172542572,0.0939551293849945,0.9977282881736755,39.52245712280273
Estonia,ECS,High income,All,2013,0.7128015756607056,0.09991712123155594,0.9722152352333069,39.69453430175781
Estonia,ECS,High income,High Education,2013,0.7148934602737427,0.101378932595253,0.9723497629165649,39.7021484375
Estonia,ECS,High income,Young,2013,0.3159767687320709,0.1741648614406586,0.9927852153778076,37.33061218261719
Estonia,ECS,High income,Young,2014,0.3238241374492645,0.1322569251060486,0.9980606436729431,37.09420394897461
Estonia,ECS,High income,Urban,2014,0.7598360776901245,0.08003406226634979,0.9988547563552856,39.44835662841797
Estonia,ECS,High income,Low Education,2014,0.1208902299404144,0.2541743516921997,0.8268218636512756,40.6174430847168
Estonia,ECS,High income,Female,2014,0.7317253947257996,0.06148399040102959,0.9773312211036682,38.35262298583984
Estonia,ECS,High income,All,2014,0.7317253947257996,0.07975943386554718,0.9773312211036682,39.56151962280273
Estonia,ECS,High income,Old,2014,0.7934579253196716,0.07627546787261963,0.9760976433753967,39.71596527099609
Estonia,ECS,High income,Rural,2014,0.6873719692230225,0.0793035700917244,0.9398017525672913,39.74817657470703
Estonia,ECS,High income,High Education,2014,0.763451874256134,0.07616506516933441,0.9753976464271545,39.70927810668945
Estonia,ECS,High income,Female,2015,0.7460853457450867,0.0518745630979538,0.9766406416893005,37.90568542480469
Estonia,ECS,High income,Young,2015,0.3500326871871948,0.1781431883573532,0.9904360771179199,36.90819931030273
Estonia,ECS,High income,All,2015,0.7460853457450867,0.07138874381780624,0.9766406416893005,39.47311782836914
Estonia,ECS,High income,Old,2015,0.8032852411270142,0.06406494975090027,0.9759163856506348,39.61946487426758
Estonia,ECS,High income,High Education,2015,0.7691242694854736,0.06890465319156647,0.9759671092033386,39.42676544189453
Estonia,ECS,High income,Rural,2015,0.704131543636322,0.06915288418531418,0.944096565246582,39.56498718261719
Estonia,ECS,High income,Urban,2015,0.772168755531311,0.07275024056434631,0.9954268932342529,39.41648483276367
Estonia,ECS,High income,Low Education,2015,0.2056184262037277,0.2341497093439102,1,38.87749481201172
Estonia,ECS,High income,All,2016,0.7481732368469238,0.0712541788816452,0.9760655164718628,39.26825332641602
Estonia,ECS,High income,Old,2016,0.8081068396568298,0.06420907378196716,0.9754094481468201,39.41656494140625
Estonia,ECS,High income,High Education,2016,0.7785384058952332,0.06409931182861328,0.9764612317085266,39.31284332275391
Estonia,ECS,High income,Female,2016,0.7481732368469238,0.06418823450803757,0.9760655164718628,37.91119766235352
Estonia,ECS,High income,Urban,2016,0.7631986737251282,0.06303426623344421,0.9953397512435913,39.29420852661133
Estonia,ECS,High income,Rural,2016,0.7241637110710144,0.08469587564468384,0.9435630440711975,39.22493743896484
Estonia,ECS,High income,Young,2016,0.3208116292953491,0.180647224187851,0.9888023734092712,36.58476638793945
Estonia,ECS,High income,Low Education,2016,0.1480889916419983,0.3558138012886047,1,37.09354400634766
Ethiopia,SSF,Low income,All,1995,0.513373613357544,0.02605189383029938,0.2909703552722931,NA
Ethiopia,SSF,Low income,Young,1995,0.4782412350177765,0.04529986158013344,0.2640814781188965,NA
Ethiopia,SSF,Low income,Low Education,1995,0.5120997428894043,0.01231568958610296,0.2572109401226044,NA
Ethiopia,SSF,Low income,Female,1995,0.513373613357544,0.03358111158013344,0.2909703552722931,NA
Ethiopia,SSF,Low income,Old,1995,0.5339329242706299,0.01559208054095507,0.304442822933197,NA
Ethiopia,SSF,Low income,High Education,1995,0.5779018402099609,0.233655259013176,0.9183997511863708,NA
Ethiopia,SSF,Low income,Urban,1995,0.5176065564155579,0.1648374646902084,0.9621937274932861,NA
Ethiopia,SSF,Low income,Rural,1995,0.5123921036720276,0.002596341539174318,0.1584084928035736,NA
Ethiopia,SSF,Low income,Rural,2000,0.5527180433273315,0.001936072367243469,NA,NA
Ethiopia,SSF,Low income,Low Education,2000,0.5456928014755249,0.01040128618478775,NA,NA
Ethiopia,SSF,Low income,High Education,2000,0.5801244974136353,0.1757311522960663,NA,NA
Ethiopia,SSF,Low income,Old,2000,0.5736508369445801,0.01447713933885098,NA,NA
Ethiopia,SSF,Low income,Urban,2000,0.5217127203941345,0.1379285007715225,NA,NA
Ethiopia,SSF,Low income,Young,2000,0.5017608404159546,0.03356220200657845,NA,NA
Ethiopia,SSF,Low income,All,2000,0.5474202036857605,0.02069645933806896,NA,NA
Ethiopia,SSF,Low income,Female,2000,0.5474202036857605,0.02898747101426125,NA,NA
Ethiopia,SSF,Low income,High Education,2004,0.5953502058982849,0.1563743054866791,0.8698444962501526,NA
Ethiopia,SSF,Low income,All,2004,0.6550501585006714,0.02055113203823566,0.2647891342639923,NA
Ethiopia,SSF,Low income,Low Education,2004,0.657723605632782,0.0105944536626339,0.2390301525592804,NA
Ethiopia,SSF,Low income,Urban,2004,0.5160471200942993,0.1350173354148865,0.931149423122406,NA
Ethiopia,SSF,Low income,Rural,2004,0.6861497759819031,0.001941215479746461,0.1700263470411301,NA
Ethiopia,SSF,Low income,Female,2004,0.6550501585006714,0.02497589401900768,0.2647891342639923,NA
Ethiopia,SSF,Low income,Old,2004,0.694221556186676,0.01527554914355278,0.2684004306793213,NA
Ethiopia,SSF,Low income,Young,2004,0.590029239654541,0.03120523877441883,0.257602721452713,NA
Ethiopia,SSF,Low income,Young,2010,0.5701347589492798,0.01956892572343349,0.3085848391056061,NA
Ethiopia,SSF,Low income,Urban,2010,0.5669697523117065,0.05798051506280899,0.9145234227180481,NA
Ethiopia,SSF,Low income,Female,2010,0.6874182820320129,0.01344302855432034,0.2878459990024567,NA
Ethiopia,SSF,Low income,All,2010,0.6874182820320129,0.01164461765438318,0.2878459990024567,NA
Ethiopia,SSF,Low income,High Education,2010,0.592879056930542,0.07030514627695084,0.8423880338668823,NA
Ethiopia,SSF,Low income,Rural,2010,0.7202004194259644,0.001747229718603194,0.162599116563797,NA
Ethiopia,SSF,Low income,Old,2010,0.7571616172790527,0.008209203369915485,0.278675377368927,NA
Ethiopia,SSF,Low income,Low Education,2010,0.6978834867477417,0.004459476098418236,0.2423699647188187,NA
Ethiopia,SSF,Low income,Old,2015,0.761257529258728,0.01061760075390339,0.3105754554271698,NA
Ethiopia,SSF,Low income,All,2015,0.6936362385749817,0.01756499335169792,0.3285647928714752,NA
Ethiopia,SSF,Low income,Female,2015,0.6936362385749817,0.01882230117917061,0.3285647928714752,NA
Ethiopia,SSF,Low income,High Education,2015,0.6021534204483032,0.07018905878067017,0.8065265417098999,NA
Ethiopia,SSF,Low income,Young,2015,0.5694491267204285,0.03464614972472191,0.3738500773906708,NA
Ethiopia,SSF,Low income,Urban,2015,0.571674108505249,0.0665108934044838,0.9298559427261353,NA
Ethiopia,SSF,Low income,Rural,2015,0.7328221797943115,0.005062899552285671,0.1893646866083145,NA
Ethiopia,SSF,Low income,Low Education,2015,0.6296106576919556,0.01227270159870386,0.3535615503787994,NA
Finland,ECS,High income,Female,2004,0.6922011375427246,0.1033632308244705,0.9768911600112915,36.76459503173828
Finland,ECS,High income,Rural,2004,0.6823219060897827,0.1188971623778343,0.9507678747177124,39.39767456054688
Finland,ECS,High income,Urban,2004,0.7029904127120972,0.1029046177864075,0.9998120665550232,38.27793884277344
Finland,ECS,High income,High Education,2004,0.6948900818824768,0.1091343387961388,0.9767740368843079,38.85720825195313
Finland,ECS,High income,Young,2004,0.2605877220630646,0.1965364664793015,1,34.62402725219727
Finland,ECS,High income,All,2004,0.6922011375427246,0.111491933465004,0.9768911600112915,38.8724479675293
Finland,ECS,High income,Old,2004,0.7692927122116089,0.1060066968202591,0.975641131401062,39.11521148681641
Finland,ECS,High income,Young,2005,0.3586277961730957,0.1684752255678177,0.9995351433753967,31.88353538513184
Finland,ECS,High income,Old,2005,0.7892839908599854,0.1016522124409676,0.9712327122688293,39.36244583129883
Finland,ECS,High income,All,2005,0.7236044406890869,0.1065385416150093,0.9733222126960754,38.88586807250977
Finland,ECS,High income,Female,2005,0.7236044406890869,0.09486450254917145,0.9733222126960754,36.77366638183594
Finland,ECS,High income,High Education,2005,0.7274928689002991,0.1048364639282227,0.9731848835945129,38.90654373168945
Finland,ECS,High income,Urban,2005,0.7355182766914368,0.1091672331094742,0.9976950883865356,37.85348510742188
Finland,ECS,High income,Rural,2005,0.7124093174934387,0.1042094752192497,0.9455737471580505,39.80107498168945
Finland,ECS,High income,Young,2006,0.3683921694755554,0.1492627710103989,0.9919619560241699,32.50909805297852
Finland,ECS,High income,All,2006,0.7122949361801147,0.09826208651065826,0.9774869680404663,38.53177261352539
Finland,ECS,High income,High Education,2006,0.7171807885169983,0.09729462116956711,0.9775228500366211,38.53055953979492
Finland,ECS,High income,Rural,2006,0.7042710781097412,0.111943244934082,0.958983302116394,39.2406120300293
Finland,ECS,High income,Female,2006,0.7122949361801147,0.09022089093923569,0.9774869680404663,36.338134765625
Finland,ECS,High income,Urban,2006,0.721305251121521,0.08215019851922989,0.9945558905601501,37.73041534423828
Finland,ECS,High income,Old,2006,0.7714725136756897,0.09407312422990799,0.9762741327285767,38.96714401245117
Finland,ECS,High income,Rural,2007,0.7027896642684937,0.1065592244267464,0.9665986895561218,39.09737396240234
Finland,ECS,High income,Old,2007,0.7749474048614502,0.08804631978273392,0.9829989075660706,38.81452560424805
Finland,ECS,High income,Female,2007,0.7168517708778381,0.09111914783716202,0.982854962348938,36.16464614868164
Finland,ECS,High income,Low Education,2007,0.6109960675239563,0.1632063090801239,0.975091814994812,38.92481994628906
Finland,ECS,High income,All,2007,0.7168517708778381,0.0933569148182869,0.982854962348938,38.29624557495117
Finland,ECS,High income,Young,2007,0.3778159320354462,0.1568855196237564,0.98125159740448,31.59358596801758
Finland,ECS,High income,Urban,2007,0.7325221300125122,0.07802098989486694,0.9967576265335083,37.39471435546875
Finland,ECS,High income,High Education,2007,0.7284217476844788,0.08763869106769562,0.9833987355232239,38.25653076171875
Finland,ECS,High income,Old,2008,0.7694365978240967,0.07775775343179703,0.9774961471557617,39.02882766723633
Finland,ECS,High income,High Education,2008,0.7144132852554321,0.07923682034015656,0.9788182973861694,38.45886611938477
Finland,ECS,High income,Female,2008,0.7103643417358398,0.0761357843875885,0.978775143623352,36.06494140625
Finland,ECS,High income,Rural,2008,0.6907950043678284,0.08848676085472107,0.961188554763794,39.25134658813477
Finland,ECS,High income,Young,2008,0.3814325332641602,0.1119867712259293,0.9932318329811096,31.22889709472656
Finland,ECS,High income,All,2008,0.7103643417358398,0.08032477647066116,0.978775143623352,38.46400833129883
Finland,ECS,High income,Urban,2008,0.7332903742790222,0.07077891379594803,0.9978125691413879,37.56071853637695
Finland,ECS,High income,Rural,2009,0.6947888731956482,0.1093934550881386,0.9660515785217285,39.06154251098633
Finland,ECS,High income,High Education,2009,0.7112094163894653,0.09443920850753784,0.9840554594993591,38.54153060913086
Finland,ECS,High income,All,2009,0.7090497016906738,0.09672131389379501,0.9832054376602173,38.53980255126953
Finland,ECS,High income,Young,2009,0.3255228698253632,0.175908625125885,0.9860815405845642,33.8123893737793
Finland,ECS,High income,Old,2009,0.7743959426879883,0.09073200821876526,0.9829837083816528,38.86387252807617
Finland,ECS,High income,Female,2009,0.7090497016906738,0.0858987346291542,0.9832054376602173,36.5229606628418
Finland,ECS,High income,Urban,2009,0.7253865003585815,0.08200796693563461,0.9995619654655457,37.95212173461914
Finland,ECS,High income,Urban,2010,0.7091522812843323,0.1120858490467072,0.9978493452072144,38.24740219116211
Finland,ECS,High income,High Education,2010,0.6957901120185852,0.1203867122530937,0.982154369354248,38.66548156738281
Finland,ECS,High income,Rural,2010,0.6796001195907593,0.1339589059352875,0.9665848016738892,39.00787734985352
Finland,ECS,High income,All,2010,0.6921780705451965,0.1248260363936424,0.9814635515213013,38.68572616577148
Finland,ECS,High income,Old,2010,0.7634397149085999,0.1136161014437675,0.9814619421958923,38.91757583618164
Finland,ECS,High income,Female,2010,0.6921780705451965,0.1074493005871773,0.9814635515213013,36.61442565917969
Finland,ECS,High income,Young,2010,0.2751685678958893,0.2837425470352173,0.9814935922622681,34.61829376220703
Finland,ECS,High income,Old,2011,0.7631529569625854,0.1054719462990761,0.9807296395301819,39.06351089477539
Finland,ECS,High income,All,2011,0.6905949711799622,0.1118014752864838,0.9803175926208496,38.77290344238281
Finland,ECS,High income,Female,2011,0.6905949711799622,0.0967741459608078,0.9803175926208496,36.87436294555664
Finland,ECS,High income,Urban,2011,0.7133689522743225,0.100728914141655,0.9952800869941711,38.25814819335938
Finland,ECS,High income,Young,2011,0.2919820845127106,0.2011240869760513,0.9738220572471619,34.18080139160156
Finland,ECS,High income,High Education,2011,0.6953761577606201,0.1090056523680687,0.9801276922225952,38.73995971679688
Finland,ECS,High income,Rural,2011,0.6733701229095459,0.1200210750102997,0.9656989574432373,39.16340255737305
Finland,ECS,High income,High Education,2012,0.6989207863807678,0.1025085225701332,0.9773086309432983,38.49478530883789
Finland,ECS,High income,Urban,2012,0.7065948247909546,0.09563607722520828,0.9948651790618896,38.1131477355957
Finland,ECS,High income,Rural,2012,0.6874591708183289,0.1121974959969521,0.9630080461502075,38.84042358398438
Finland,ECS,High income,Old,2012,0.7666944265365601,0.09875137358903885,0.9763204455375671,38.78404998779297
Finland,ECS,High income,Young,2012,0.2989697158336639,0.1951766461133957,0.9903097152709961,34.29783248901367
Finland,ECS,High income,All,2012,0.6958313584327698,0.1050182804465294,0.9771772027015686,38.5218505859375
Finland,ECS,High income,Female,2012,0.6958313584327698,0.08876797556877136,0.9771772027015686,36.63190078735352
Finland,ECS,High income,Old,2013,0.7713449001312256,0.102401040494442,0.9800059795379639,38.80524063110352
Finland,ECS,High income,Urban,2013,0.6969521045684814,0.1070405393838882,0.9916437268257141,37.96699905395508
Finland,ECS,High income,Young,2013,0.2926965653896332,0.208330512046814,0.9798198342323303,32.93320465087891
Finland,ECS,High income,Rural,2013,0.6997674107551575,0.1138814389705658,0.956746518611908,39.42612457275391
Finland,ECS,High income,High Education,2013,0.7008744478225708,0.1076274067163467,0.9799293875694275,38.45066070556641
Finland,ECS,High income,All,2013,0.697890043258667,0.1093719378113747,0.9799944758415222,38.46175384521484
Finland,ECS,High income,Female,2013,0.697890043258667,0.0900292843580246,0.9799944758415222,36.67890167236328
Finland,ECS,High income,Rural,2014,0.7245283722877502,0.1214805543422699,0.94883131980896,39.13431167602539
Finland,ECS,High income,Urban,2014,0.7251729369163513,0.1197942346334457,0.9909631013870239,37.51004028320313
Finland,ECS,High income,Young,2014,0.3788154423236847,0.2199131399393082,0.9720456600189209,30.58304405212402
Finland,ECS,High income,All,2014,0.7249971628189087,0.1202647760510445,0.9795060157775879,37.96263885498047
Finland,ECS,High income,Old,2014,0.7860247492790222,0.112515926361084,0.9801031947135925,38.46704864501953
Finland,ECS,High income,High Education,2014,0.7493569850921631,0.1106567606329918,0.9797921776771545,38.50313568115234
Finland,ECS,High income,Female,2014,0.7249971628189087,0.0941590964794159,0.9795060157775879,35.87677383422852
Finland,ECS,High income,High Education,2015,0.7536028027534485,0.1260532885789871,0.9811599850654602,38.52426910400391
Finland,ECS,High income,Urban,2015,0.7106377482414246,0.1338551342487335,0.9903894662857056,37.66215896606445
Finland,ECS,High income,Female,2015,0.7185019254684448,0.1081655845046043,0.9801388382911682,36.3140754699707
Finland,ECS,High income,Rural,2015,0.7395793795585632,0.1318251937627792,0.9538196921348572,39.21639633178711
Finland,ECS,High income,Young,2015,0.2903636395931244,0.2751558721065521,0.9721915125846863,31.81803703308105
Finland,ECS,High income,Old,2015,0.795872151851654,0.1236876621842384,0.9806306958198547,38.4576301574707
Finland,ECS,High income,All,2015,0.7185019254684448,0.1332762539386749,0.9801388382911682,38.10611724853516
Finland,ECS,High income,Female,2016,0.7114121317863464,0.1161424741148949,0.9790590405464172,36.38713836669922
Finland,ECS,High income,High Education,2016,0.748414933681488,0.1247350722551346,0.9798111915588379,38.7208251953125
Finland,ECS,High income,Urban,2016,0.7000488042831421,0.1341333240270615,0.9888044595718384,37.85166168212891
Finland,ECS,High income,Young,2016,0.2891299426555634,0.2769709825515747,0.9717743396759033,31.41440200805664
Finland,ECS,High income,All,2016,0.7114121317863464,0.1368638128042221,0.9790590405464172,38.25849533081055
Finland,ECS,High income,Old,2016,0.7885403037071228,0.1274755150079727,0.9795039296150208,38.63853073120117
Finland,ECS,High income,Rural,2016,0.7421726584434509,0.1436981856822968,0.9537253379821777,39.28816604614258
France,ECS,High income,Low Education,2004,0.5096163153648376,0.1715429276227951,0.9359126687049866,36.58799743652344
France,ECS,High income,Urban,2004,0.6580320596694946,0.1203836724162102,0.9860036969184875,37.92205429077148
France,ECS,High income,High Education,2004,0.6912592053413391,0.1071147173643112,0.978369951248169,38.34545516967773
France,ECS,High income,Young,2004,0.2856556177139282,0.2148252874612808,0.9956613779067993,34.46108245849609
France,ECS,High income,All,2004,0.6586851477622986,0.1139979809522629,0.9738389849662781,38.14438247680664
France,ECS,High income,Rural,2004,0.6622913479804993,0.08062974363565445,0.9093353152275085,39.27561569213867
France,ECS,High income,Old,2004,0.7304564714431763,0.1054081171751022,0.9724251627922058,38.41706848144531
France,ECS,High income,Female,2004,0.6586851477622986,0.1181717738509178,0.9738389849662781,34.49933624267578
France,ECS,High income,Rural,2005,0.6671735644340515,0.08726044744253159,0.9130716919898987,38.86049270629883
France,ECS,High income,Old,2005,0.7467380166053772,0.1000506728887558,0.97535640001297,38.46347427368164
France,ECS,High income,Urban,2005,0.6819687485694885,0.1111039668321609,0.9877857565879822,38.08392333984375
France,ECS,High income,All,2005,0.6796512007713318,0.1072464734315872,0.9762445688247681,38.21112442016602
France,ECS,High income,Low Education,2005,0.5237247347831726,0.1718521267175674,0.9590119123458862,36.32662963867188
France,ECS,High income,High Education,2005,0.7092605233192444,0.09914530813694,0.9780904650688171,38.41727066040039
France,ECS,High income,Female,2005,0.6796512007713318,0.1208759769797325,0.9762445688247681,34.40177917480469
France,ECS,High income,Young,2005,0.329216480255127,0.1873870491981506,0.9881743788719177,35.05696868896484
France,ECS,High income,Young,2006,0.3441283702850342,0.1788271963596344,0.9942851066589355,35.24812698364258
France,ECS,High income,All,2006,0.6812824010848999,0.10187828540802,0.9762653112411499,38.22830200195313
France,ECS,High income,Old,2006,0.743787944316864,0.09493385255336761,0.9748324155807495,38.47196578979492
France,ECS,High income,Rural,2006,0.6791715621948242,0.08081996440887451,0.9097959399223328,38.6202507019043
France,ECS,High income,Female,2006,0.6812824010848999,0.1134397238492966,0.9762653112411499,34.41347503662109
France,ECS,High income,Low Education,2006,0.5193775296211243,0.1899301409721375,0.9606553912162781,36.28451538085938
France,ECS,High income,Urban,2006,0.6816861629486084,0.1060746163129807,0.9890964031219482,38.14890670776367
France,ECS,High income,High Education,2006,0.7095192074775696,0.09198243170976639,0.9780240058898926,38.40946578979492
France,ECS,High income,High Education,2007,0.7027695775032043,0.08493503928184509,0.977294385433197,38.35178375244141
France,ECS,High income,Rural,2007,0.6816830635070801,0.06714849919080734,0.9132550358772278,38.78977203369141
France,ECS,High income,Urban,2007,0.667675256729126,0.09856150299310684,0.9881777167320251,38.03289794921875
France,ECS,High income,Young,2007,0.3918929100036621,0.1657901257276535,0.9829357862472534,34.90573883056641
France,ECS,High income,All,2007,0.6700159907341003,0.0931059718132019,0.975182831287384,38.16745758056641
France,ECS,High income,Old,2007,0.7252190709114075,0.08469870686531067,0.9743922352790833,38.50879287719727
France,ECS,High income,Low Education,2007,0.4746602773666382,0.1821108609437943,0.9508617520332336,35.83270263671875
France,ECS,High income,Female,2007,0.6700159907341003,0.1055377498269081,0.975182831287384,34.19713592529297
France,ECS,High income,Old,2009,0.7483819127082825,0.09290408343076706,0.9774167537689209,38.31019973754883
France,ECS,High income,All,2009,0.6856330037117004,0.1055425405502319,0.9775981307029724,38.06704330444336
France,ECS,High income,High Education,2009,0.7170783281326294,0.0992218479514122,0.979302704334259,38.3138427734375
France,ECS,High income,Urban,2009,0.6841166615486145,0.1102475300431252,0.9868017435073853,38.0314826965332
France,ECS,High income,Young,2009,0.3404908776283264,0.2439689636230469,0.9805521965026855,34.68596649169922
France,ECS,High income,Rural,2009,0.6936019659042358,0.08232367783784866,0.9308176636695862,38.2381706237793
France,ECS,High income,Female,2009,0.6856330037117004,0.1073155254125595,0.9775981307029724,34.6016731262207
France,ECS,High income,Low Education,2009,0.4803865253925323,0.1874597817659378,0.9549230933189392,34.77738189697266
France,ECS,High income,Rural,2010,0.6944509148597717,0.08885513991117477,0.9330928325653076,38.37849044799805
France,ECS,High income,High Education,2010,0.7146397829055786,0.1043503731489182,0.9815672039985657,38.35055923461914
France,ECS,High income,Urban,2010,0.6770720481872559,0.1151223629713058,0.9893736839294434,38.09207153320313
France,ECS,High income,Old,2010,0.7430892586708069,0.1007741987705231,0.9799866080284119,38.34183120727539
France,ECS,High income,All,2010,0.6799709796905518,0.1104615479707718,0.9798446297645569,38.14386749267578
France,ECS,High income,Female,2010,0.6799709796905518,0.1070836409926414,0.9798446297645569,34.75714111328125
France,ECS,High income,Young,2010,0.3270354866981506,0.2219280451536179,0.9777089953422546,35.33757019042969
France,ECS,High income,Low Education,2010,0.4155760705471039,0.2041613012552261,0.9503046274185181,35.10483932495117
France,ECS,High income,Female,2011,0.6959430575370789,0.1032656207680702,0.976915717124939,34.75050354003906
France,ECS,High income,Rural,2011,0.7066154479980469,0.08953393250703812,0.9193392992019653,38.45026779174805
France,ECS,High income,Low Education,2011,0.4581752717494965,0.1842514276504517,0.9467630982398987,34.47731399536133
France,ECS,High income,All,2011,0.6959430575370789,0.09956607967615128,0.976915717124939,38.15653610229492
France,ECS,High income,Old,2011,0.7574249505996704,0.08709537982940674,0.9781945943832397,38.40142440795898
France,ECS,High income,Urban,2011,0.6938059329986572,0.1016981303691864,0.988637387752533,38.09341812133789
France,ECS,High income,Young,2011,0.3455691039562225,0.2359281927347183,0.9570677876472473,34.67229080200195
France,ECS,High income,High Education,2011,0.7271129488945007,0.09213436394929886,0.9785588383674622,38.43771743774414
France,ECS,High income,Rural,2012,0.7159690260887146,0.0801529735326767,0.945130467414856,38.62992095947266
France,ECS,High income,Young,2012,0.3395077288150787,0.2410114109516144,0.976495087146759,34.98506927490234
France,ECS,High income,High Education,2012,0.7364961504936218,0.09899266064167023,0.979411780834198,38.63904571533203
France,ECS,High income,All,2012,0.701891303062439,0.104392871260643,0.9767175912857056,38.42902755737305
France,ECS,High income,Old,2012,0.7665702104568481,0.09241911768913269,0.9767312407493591,38.65789031982422
France,ECS,High income,Low Education,2012,0.3987480700016022,0.2041170001029968,0.9225456714630127,34.58500289916992
France,ECS,High income,Urban,2012,0.6951069831848145,0.1168951764702797,0.9931184649467468,38.32734298706055
France,ECS,High income,Female,2012,0.701891303062439,0.108814001083374,0.9767175912857056,35.01156234741211
France,ECS,High income,Old,2013,0.7694194316864014,0.1007737442851067,0.9739403128623962,38.60622024536133
France,ECS,High income,High Education,2013,0.7422177791595459,0.1087915599346161,0.9764544367790222,38.63893508911133
France,ECS,High income,Rural,2013,0.7161584496498108,0.08884686976671219,0.9390714764595032,38.6868896484375
France,ECS,High income,Low Education,2013,0.3825528025627136,0.192866176366806,0.9301601052284241,33.9415168762207
